path,popout,n_objects,response,answer,incongruent
data/vlm/2D/conjunctive_search/images/incongruent-10_9.png,,10,T L L L L T,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_81.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_13.png,,45,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_25.png,,45,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_64.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_79.png,,10,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_60.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_29.png,,5,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-40_5.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_1.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_22.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_57.png,,45,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-35_60.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_80.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-30_23.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_39.png,,20,L.,,True
data/vlm/2D/conjunctive_search/images/congruent-40_65.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_72.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_90.png,,5,L.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_20.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_35.png,,15,TTTTTTTTTTT,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_80.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_47.png,,10,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_45.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_33.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_51.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_60.png,,5,"[T, L, T",,True
data/vlm/2D/conjunctive_search/images/incongruent-35_16.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_29.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_94.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_20.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-40_78.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_3.png,,10,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_45.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_91.png,,10,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_17.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_81.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_36.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_97.png,,10,TTLLTT.,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_6.png,,15,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_98.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_63.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-25_32.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-40_59.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_50.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_5.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_69.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_93.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_28.png,,15,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-25_93.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_50.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_41.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_7.png,,5,"[T, L, T",,True
data/vlm/2D/conjunctive_search/images/incongruent-35_42.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_35.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_21.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_53.png,,15,T T T L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_85.png,,15,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_39.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_18.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-20_13.png,,20,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_23.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_50.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_23.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_82.png,,10,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_67.png,,30,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-10_76.png,,10,TTLLL.,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_10.png,,30,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_3.png,,10,T L L T L T,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_0.png,,10,T L T L T L,,True
data/vlm/2D/conjunctive_search/images/congruent-35_24.png,,35,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-30_86.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_47.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_34.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_57.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_71.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_55.png,,20,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_77.png,,10,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_42.png,,20,L  L  L,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_37.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-5_3.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_6.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_30.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_4.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_85.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_71.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-25_0.png,,25,TTTTTTTTTTT,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_33.png,,10,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_87.png,,30,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_20.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_65.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-25_25.png,,25,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_96.png,,15,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-10_72.png,,10,LTTT.,,False
data/vlm/2D/conjunctive_search/images/congruent-35_84.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_61.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_19.png,,20,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_23.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_45.png,,5,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_51.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_58.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_86.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_78.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-40_69.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_48.png,,10,TTTT.,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_59.png,,45,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_78.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_69.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_89.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_0.png,,45,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-25_82.png,,25,T,,False
data/vlm/2D/conjunctive_search/images/congruent-40_75.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_2.png,,10,TTTTTTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-25_13.png,,25,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-20_57.png,,20,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_80.png,,15,T T T L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-10_64.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_85.png,,10,TTTL.,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_32.png,,10,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_62.png,,20,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-35_32.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_44.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_51.png,,40,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_82.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_66.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_3.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_88.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-5_1.png,,5,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_22.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_28.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_80.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_46.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_40.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_6.png,,10,L L L L T T,,False
data/vlm/2D/conjunctive_search/images/congruent-15_18.png,,15,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_34.png,,25,T L L T L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_10.png,,15,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_27.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_71.png,,10,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_56.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_93.png,,15,TTTT.,,False
data/vlm/2D/conjunctive_search/images/congruent-35_54.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_90.png,,15,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_51.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_31.png,,10,L.,,True
data/vlm/2D/conjunctive_search/images/congruent-30_57.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_51.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_53.png,,25,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_36.png,,15,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/congruent-45_83.png,,45,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_48.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_55.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_58.png,,10,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_84.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_88.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_57.png,,5,L T T T T.,,False
data/vlm/2D/conjunctive_search/images/congruent-45_61.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_74.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_75.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_46.png,,15,T L L T L L,,False
data/vlm/2D/conjunctive_search/images/congruent-5_40.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_8.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_32.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_89.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_44.png,,15,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_77.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-25_11.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-45_88.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_9.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-15_30.png,,15,T L T L T L,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_33.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_93.png,,10,"[T, L, L",,True
data/vlm/2D/conjunctive_search/images/incongruent-10_61.png,,10,L L L L T T,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_73.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-45_60.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_88.png,,25,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-30_65.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_18.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_26.png,,5,"[T, L, T",,False
data/vlm/2D/conjunctive_search/images/congruent-15_80.png,,15,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_73.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_64.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_29.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_88.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_93.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_54.png,,20,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_16.png,,15,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/congruent-10_65.png,,10,L.,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_8.png,,25,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-30_62.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_39.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_27.png,,10,L L L L T T,,True
data/vlm/2D/conjunctive_search/images/congruent-50_61.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_6.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_11.png,,30,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_22.png,,5,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-5_19.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_54.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_10.png,,5,T L T L T L,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_28.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_19.png,,15,TTTTTT.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_29.png,,5,"[T, L].",,True
data/vlm/2D/conjunctive_search/images/incongruent-50_77.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_76.png,,15,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-15_22.png,,15,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_0.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-40_40.png,,40,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-5_66.png,,5,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_63.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_97.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_96.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_13.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_28.png,,45,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_11.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_69.png,,10,L.,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_55.png,,25,T L L T L L,,True
data/vlm/2D/conjunctive_search/images/congruent-30_98.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_65.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_54.png,,40,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-40_1.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_76.png,,10,T L L T L T,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_88.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_57.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_61.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_67.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_89.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_94.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_21.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-5_52.png,,5,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_44.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_2.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_68.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_13.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_49.png,,15,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-25_12.png,,25,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_6.png,,10,L.,,True
data/vlm/2D/conjunctive_search/images/congruent-35_35.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_15.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_82.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_7.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_76.png,,30,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-10_43.png,,10,TTTLTTT.,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_31.png,,5,"[T, L, T",,True
data/vlm/2D/conjunctive_search/images/incongruent-5_84.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_46.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_82.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_53.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-40_46.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_72.png,,20,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_3.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_98.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_15.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_48.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_71.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_26.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_34.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_64.png,,15,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_8.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_81.png,,15,L L L T T T,,False
data/vlm/2D/conjunctive_search/images/congruent-40_77.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_26.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-40_96.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_10.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_96.png,,25,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_34.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_75.png,,10,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_31.png,,15,"T
L
L",,False
data/vlm/2D/conjunctive_search/images/incongruent-5_15.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_23.png,,20,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-45_28.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_9.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_32.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_34.png,,5,TT.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_98.png,,20,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-20_7.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_39.png,,25,T L L T L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_57.png,,20,L L T T L L,,True
data/vlm/2D/conjunctive_search/images/congruent-30_53.png,,30,L L L T T L,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_99.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_68.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_95.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_42.png,,5,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_16.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-45_19.png,,45,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-20_5.png,,20,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_15.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_0.png,,15,"L
L
L",,False
data/vlm/2D/conjunctive_search/images/incongruent-40_3.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_79.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_29.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_33.png,,10,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_54.png,,35,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_63.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_29.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_6.png,,20,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-25_9.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_87.png,,35,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-40_86.png,,40,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_34.png,,20,T L L T L L,,True
data/vlm/2D/conjunctive_search/images/congruent-45_40.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_80.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_82.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_0.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_32.png,,5,"[T, L, L",,True
data/vlm/2D/conjunctive_search/images/congruent-5_71.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_65.png,,25,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_76.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_59.png,,20,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-25_14.png,,25,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_8.png,,20,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_45.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_21.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-40_16.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_57.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_68.png,,20,L.,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_69.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_14.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_93.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_72.png,,30,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-20_4.png,,20,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-15_6.png,,15,T L L L L T,,False
data/vlm/2D/conjunctive_search/images/congruent-45_32.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_99.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_83.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_43.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_75.png,,30,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_64.png,,20,T L T L T L,,True
data/vlm/2D/conjunctive_search/images/congruent-15_73.png,,15,TTTTTTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-5_89.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_78.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_46.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_59.png,,15,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_20.png,,15,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_52.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_60.png,,10,L L L L T T,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_14.png,,20,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-35_6.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_16.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-5_46.png,,5,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_61.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-40_13.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_70.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_26.png,,10,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_13.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_89.png,,25,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_14.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-25_3.png,,25,TTTTTTTTTTT,,False
